year  doy  maxRHL1  meanazm  sat   delT   minE    maxE  UTC  ObsType  p/k   DynCor  MaskPart
2021  347    16.39   215.40  E85    36   24.88   12.03   2.88    2  10.187 -0.903   2
2021  347    16.45   215.40  E85    36   24.88   12.03   2.88    3   9.626 -0.903   2
2021  347    16.41   215.40  E85    36   24.88   12.03   2.88    4  13.614 -0.903   2
2021  347    16.32   215.40  E85    36   24.88   12.03   2.88    5  10.857 -0.903   2
2021  347    16.42   215.40  E85    36   24.88   12.03   2.88   12  11.063 -0.903   2
2021  347    16.38   215.40  E85    36   24.88   12.03   2.88   13   8.628 -0.903   2
2021  347    16.25   215.40  E85    36   24.88   12.03   2.88   14  10.576 -0.903   2
2021  347    16.03   215.40  E85    36   24.88   12.03   2.88   15  10.636 -0.903   2
2021  347    15.49   182.20  E88    34   24.83   12.10   1.31    2  11.462 -0.848   2
2021  347    15.63   182.20  E88    34   24.83   12.10   1.31    3   9.347 -0.848   2
2021  347    15.53   182.20  E88    34   24.83   12.10   1.31    4  10.379 -0.848   2
2021  347    15.43   182.20  E88    34   24.83   12.10   1.31    5  10.721 -0.848   2
2021  347    15.60   182.20  E88    34   24.83   12.10   1.31   12  10.242 -0.848   2
2021  347    15.48   182.20  E88    34   24.83   12.10   1.31   13  11.438 -0.848   2
2021  347    15.52   182.20  E88    34   24.83   12.10   1.31   14  10.964 -0.848   2
2021  347    16.53   137.04  E89    46   19.85    5.08  22.35    2  12.728 -0.652   1
2021  347    16.48   137.04  E89    46   19.85    5.08  22.35    4  11.835 -0.652   1
2021  347    16.82   137.04  E89    46   19.85    5.08  22.35    5  10.624 -0.652   1
2021  347    16.49   137.04  E89    46   19.85    5.08  22.35   12   9.493 -0.652   1
2021  347    16.57   137.04  E89    46   19.85    5.08  22.35   13  12.606 -0.652   1
2021  347    16.37   137.04  E89    46   19.85    5.08  22.35   15  10.126 -0.652   1
2021  347    17.21   221.88  E89    39   24.93   12.05  14.80    1  11.660  0.957   2
2021  347    17.10   221.88  E89    39   24.93   12.05  14.80    2  10.606  0.957   2
2021  347    17.10   221.88  E89    39   24.93   12.05  14.80    3  11.605  0.957   2
2021  347    17.10   221.88  E89    39   24.93   12.05  14.80    4   8.672  0.957   2
2021  347    16.88   221.88  E89    39   24.93   12.05  14.80    5   7.825  0.957   2
2021  347    17.07   221.88  E89    39   24.93   12.05  14.80   12  10.820  0.957   2
2021  347    17.09   221.88  E89    39   24.93   12.05  14.80   14   9.078  0.957   2
2021  347    18.44   133.56  E91    40   18.31    5.13  17.46    2   7.713  0.589   1
2021  347    18.26   133.56  E91    40   18.31    5.13  17.46    3   9.839  0.589   1
2021  347    18.39   133.56  E91    40   18.31    5.13  17.46    4   9.245  0.589   1
2021  347    18.48   133.56  E91    40   18.31    5.13  17.46   13  10.885  0.589   1
2021  347    18.28   310.05  E91    40   24.96   12.06   6.15   12  12.322  1.001   2
2021  347    18.37   310.05  E91    40   24.96   12.06   6.15   14   9.157  1.001   2
2021  347    15.67   218.86  E91    36   24.91   12.08  10.93    2  11.963 -0.896   2
2021  347    15.66   218.86  E91    36   24.91   12.08  10.93    3   8.595 -0.896   2
2021  347    15.57   218.86  E91    36   24.91   12.08  10.93    4  11.449 -0.896   2
2021  347    15.62   218.86  E91    36   24.91   12.08  10.93    5  10.899 -0.896   2
2021  347    15.63   218.86  E91    36   24.91   12.08  10.93   12   8.932 -0.896   2
2021  347    15.67   218.86  E91    36   24.91   12.08  10.93   13  10.366 -0.896   2
2021  347    15.55   218.86  E91    36   24.91   12.08  10.93   14  11.514 -0.896   2
2021  347    15.18   225.69  E94    39   24.98   12.16  23.01    1  11.357  0.980   2
2021  347    15.40   225.69  E94    39   24.98   12.16  23.01    2  12.194  0.980   2
2021  347    15.26   225.69  E94    39   24.98   12.16  23.01    3  12.582  0.980   2
2021  347    15.30   225.69  E94    39   24.98   12.16  23.01    4  13.795  0.980   2
2021  347    15.35   225.69  E94    39   24.98   12.16  23.01    5  11.694  0.980   2
2021  347    15.19   225.69  E94    39   24.98   12.16  23.01   11  10.133  0.980   2
2021  347    15.38   225.69  E94    39   24.98   12.16  23.01   12  13.292  0.980   2
2021  347    15.39   225.69  E94    39   24.98   12.16  23.01   13  13.470  0.980   2
