year  doy  maxRHL1  meanazm  sat   delT   minE    maxE  UTC  ObsType  p/k   DynCor  MaskPart
              m       deg           min   deg     deg   hr                        
2021  357    18.01   225.67  E94    39   24.98   12.15  22.33    3  11.250  0.979   2
2021  357    17.92   225.67  E94    39   24.98   12.15  22.33    4   8.390  0.979   2
2021  357    18.00   225.67  E94    39   24.98   12.15  22.33    5   8.960  0.979   2
2021  357    14.20   193.96  C105    31   24.84   12.10   7.37    4   9.795 -0.774   2
2021  357    14.21   193.96  C105    31   24.84   12.10   7.37    5   8.614 -0.774   2
2021  357    14.48   167.13  C106    31   24.94   12.06   5.78    4   8.208 -0.768   2
2021  357    18.19   133.05  C108    31   15.99    5.12  11.49    4   7.496 -0.499   1
2021  357    17.94   133.05  C108    31   15.99    5.12  11.49    5   8.105 -0.499   1
2021  357    14.45   229.84  C108    35   24.89   12.11   4.78    4   8.909  0.877   2
2021  357    14.31   229.84  C108    35   24.89   12.11   4.78    5  12.241  0.877   2
2021  357    14.94   136.87  C114    42   19.84    5.03  23.08    1   7.682  0.600   1
2021  357    18.12   136.87  C114    42   19.84    5.03  23.08    2  13.212  0.600   1
2021  357    18.08   136.87  C114    42   19.84    5.03  23.08    5   9.452  0.600   1
2021  357    16.18   234.86  C114    38   24.89   12.07  16.80    1   9.211 -0.954   2
2021  357    16.29   234.86  C114    38   24.89   12.07  16.80    2  10.196 -0.954   2
2021  357    16.10   234.86  C114    38   24.89   12.07  16.80    3   8.650 -0.954   2
2021  357    16.22   234.86  C114    38   24.89   12.07  16.80    5   9.538 -0.954   2
2021  357    16.94   186.63  C115    31   24.90   12.14   1.93    2   7.309  0.775   2
2021  357    16.83   186.63  C115    31   24.90   12.14   1.93    5   8.167  0.775   2
2021  357    18.59   159.96  C116    28   19.86    8.90   0.24    2  12.753  0.633   1
2021  357    17.72   159.96  C116    28   19.86    8.90   0.24    5  10.094  0.633   1
2021  357    18.67   205.57  C117    33   24.96   12.04  11.13    2  10.574  0.803   2
2021  357    17.31   205.57  C117    33   24.96   12.04  11.13    5   9.222  0.803   2
2021  357    15.44   150.46  C118    41   19.82    5.10   7.66    2   9.813  0.580   1
2021  357    15.26   150.46  C118    41   19.82    5.10   7.66    5  11.269  0.580   1
2021  357    19.14   251.72  C118    46   24.95   12.08   1.20    1  10.802 -1.167   2
2021  357    19.07   251.72  C118    46   24.95   12.08   1.20    2  13.001 -1.167   2
